Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/235         mc_compiler_popbreakip [338]
                0.00    0.00       2/235         mc_compiler_popcontinueip [339]
                0.00    0.00      44/235         mc_compiler_compilestatement <cycle 3> [164]
                0.00    0.00     187/235         mc_compiler_compileexpression <cycle 3> [163]
[120]    0.0    0.00    0.00     235         mc_basicarray_pop [120]
                0.00    0.00     235/235         mc_basicarray_removeat [121]
-----------------------------------------------
                0.00    0.00     235/235         mc_basicarray_pop [120]
[121]    0.0    0.00    0.00     235         mc_basicarray_removeat [121]
-----------------------------------------------
                0.00    0.00       2/230         mc_astexpr_makeprefixexpr [326]
                0.00    0.00       2/230         mc_astexpr_makeassignexpr [325]
                0.00    0.00       2/230         mc_astexpr_makewhileexpr [327]
                0.00    0.00       3/230         mc_astexpr_makeliteralbool [310]
                0.00    0.00       3/230         mc_astexpr_makeliteralstring [311]
                0.00    0.00       3/230         mc_astexpr_makeifexpr [309]
                0.00    0.00       6/230         mc_astexpr_makeexprstmt [291]
                0.00    0.00       8/230         mc_astexpr_makeliteralfunction [278]
                0.00    0.00       9/230         mc_astexpr_makereturnexpr [270]
                0.00    0.00      21/230         mc_astexpr_makeinfixexpr [214]
                0.00    0.00      24/230         mc_astexpr_makeliteralnumber [199]
                0.00    0.00      24/230         mc_astexpr_makedefineexpr [198]
                0.00    0.00      35/230         mc_astexpr_makecallexpr [179]
                0.00    0.00      88/230         mc_astexpr_makeident [145]
[122]    0.0    0.00    0.00     230         mc_astexpr_makeexpression [122]
                0.00    0.00     230/1613        mc_allocator_malloc [86]
-----------------------------------------------
                0.00    0.00      20/183         mc_parser_parseinfixexpr <cycle 5> [217]
                0.00    0.00     163/183         mc_parser_parseexpression <cycle 5> [132]
[123]    0.0    0.00    0.00     183         mc_parser_getprecedence [123]
-----------------------------------------------
                0.00    0.00     169/169         mc_lexer_nexttokinternal [106]
[124]    0.0    0.00    0.00     169         mc_lexer_lookupident [124]
                0.00    0.00    2361/3297        mc_util_strlen [70]
-----------------------------------------------
                0.00    0.00     169/169         mc_lexer_nexttokinternal [106]
[125]    0.0    0.00    0.00     169         mc_lexer_scanident [125]
                0.00    0.00     797/881         mc_lexer_charisdigit [92]
                0.00    0.00     791/983         mc_lexer_charisletter [91]
                0.00    0.00     628/1449        mc_lexer_readchar [88]
-----------------------------------------------
                0.00    0.00       2/150         mc_parser_parsegroupedexpr <cycle 5> [342]
                0.00    0.00       4/150         mc_parser_parseloopwhilestmt <cycle 4> [343]
                0.00    0.00       6/150         mc_parser_parseifstmt <cycle 4> [318]
                0.00    0.00       8/150         mc_parser_parsefunctionstmt <cycle 4> [281]
                0.00    0.00      14/150         mc_parser_parsecodeblock <cycle 4> [241]
                0.00    0.00      16/150         mc_parser_parsevarletstmt [238]
                0.00    0.00      31/150         mc_parser_parsefuncparams [280]
                0.00    0.00      69/150         mc_parser_parseexprlist <cycle 5> [182]
[126]    0.0    0.00    0.00     150         mc_lexer_expectcurrent [126]
                0.00    0.00     150/371         mc_lexer_failed [108]
                0.00    0.00     150/697         mc_lexer_currtokenis [93]
-----------------------------------------------
                0.00    0.00     140/140         mc_state_gcmarkobject [151]
[127]    0.0    0.00    0.00     140         mc_value_isallocated [127]
-----------------------------------------------
                0.00    0.00      16/128         mc_astfuncparam_destroy [236]
                0.00    0.00     112/128         mc_astexpr_destroy <cycle 1> [110]
[128]    0.0    0.00    0.00     128         mc_astident_destroy [128]
                0.00    0.00     256/1757        mc_memory_free [83]
-----------------------------------------------
                0.00    0.00       8/127         mc_parser_parsefunctionstmt <cycle 4> [281]
                0.00    0.00      16/127         mc_parser_parsevarletstmt [238]
                0.00    0.00      16/127         mc_parser_parsefuncparams [280]
                0.00    0.00      87/127         mc_parser_parseident [148]
[129]    0.0    0.00    0.00     127         mc_astident_make [129]
                0.00    0.00     127/1613        mc_allocator_malloc [86]
                0.00    0.00     127/127         mc_asttoken_dupliteralstring [130]
-----------------------------------------------
                0.00    0.00     127/127         mc_astident_make [129]
[130]    0.0    0.00    0.00     127         mc_asttoken_dupliteralstring [130]
                0.00    0.00     127/471         mc_util_strndup [102]
-----------------------------------------------
                                  62             mc_symtable_resolve [131]
                0.00    0.00      32/121         mc_compiler_defsymbol [167]
                0.00    0.00      89/121         mc_compiler_compileexpression <cycle 3> [163]
[131]    0.0    0.00    0.00     121+62      mc_symtable_resolve [131]
                0.00    0.00     212/1404        mc_ptrlist_get [90]
                0.00    0.00     212/529         mc_ptrdict_get [100]
                0.00    0.00     183/258         mc_globalstore_getsymbol [112]
                0.00    0.00     180/1408        mc_ptrlist_count [89]
                                  62             mc_symtable_resolve [131]
-----------------------------------------------
                                   1             mc_parser_parseassignexpr <cycle 5> [379]
                                   2             mc_parser_parseprefixexpr <cycle 5> [344]
                                   2             mc_parser_parsegroupedexpr <cycle 5> [342]
                                  20             mc_parser_parseinfixexpr <cycle 5> [217]
                                  59             mc_parser_parseexprlist <cycle 5> [182]
                0.00    0.00       2/36          mc_parser_parseloopwhilestmt <cycle 4> [343]
                0.00    0.00       3/36          mc_parser_parseifstmt <cycle 4> [318]
                0.00    0.00       6/36          mc_parser_parseexprstmt [295]
                0.00    0.00       9/36          mc_parser_parsereturnstmt [275]
                0.00    0.00      16/36          mc_parser_parsevarletstmt [238]
[132]    0.0    0.00    0.00     120         mc_parser_parseexpression <cycle 5> [132]
                0.00    0.00     177/697         mc_lexer_currtokenis [93]
                0.00    0.00     163/183         mc_parser_getprecedence [123]
                0.00    0.00      87/87          mc_parser_parseident [148]
                0.00    0.00      23/23          mc_parser_parseliteralnumber [207]
                0.00    0.00       3/3           mc_parser_parseliteralstring [320]
                0.00    0.00       3/3           mc_parser_parseliteralbool [319]
                0.00    0.00       1/1           mc_parser_parseincdecpostfixexpr [380]
                                  35             mc_parser_parsecallexpr <cycle 5> [181]
                                  20             mc_parser_parseinfixexpr <cycle 5> [217]
                                   2             mc_parser_parseprefixexpr <cycle 5> [344]
                                   2             mc_parser_parsegroupedexpr <cycle 5> [342]
                                   1             mc_parser_parseassignexpr <cycle 5> [379]
-----------------------------------------------
